,CD91일,콜 금리,국고채 3년,회사채 3년
2018.08.27,1.65,1.49,1.96,2.58
2018.08.28,1.65,1.49,1.97,2.55
2018.08.29,1.65,1.49,1.96,2.51
2018.08.30,1.65,1.51,1.98,2.50
2018.08.31,1.65,1.55,1.92,2.42
2018.09.03,1.65,1.54,1.92,2.40
2018.09.04,1.65,1.45,1.91,2.34
2018.09.05,1.65,1.49,1.90,2.36
2018.09.06,1.65,1.51,1.91,2.37
2018.09.07,1.65,1.64,1.92,2.37
2018.09.10,1.65,1.55,1.92,2.37
2018.09.11,1.65,1.52,1.92,2.37
2018.09.12,1.65,1.51,1.89,2.34
2018.09.13,1.65,1.52,1.92,2.37
2018.09.14,1.65,1.51,1.96,2.34
2018.09.17,1.65,1.51,1.97,2.41
2018.09.18,1.65,1.51,1.98,2.42
2018.09.19,1.65,1.51,2.00,2.44
2018.09.20,1.65,1.55,2.04,2.48
2018.09.21,1.65,1.60,2.02,2.46
2018.09.27,1.65,1.59,2.01,2.45
2018.09.28,1.65,1.65,2.01,2.45
2018.10.01,1.65,1.55,2.02,2.46
2018.10.02,1.65,1.51,2.02,2.46
2018.10.04,1.65,1.50,2.07,2.51
2018.10.05,1.65,1.50,2.08,2.52
2018.10.08,1.65,1.47,2.09,2.53
2018.10.10,1.65,1.48,2.06,2.50
2018.10.11,1.65,1.50,2.01,2.46
2018.10.12,1.66,1.52,2.05,2.49
2018.10.15,1.67,1.50,2.05,2.49
2018.10.16,1.68,1.49,2.05,2.48
2018.10.17,1.68,1.51,2.02,2.46
2018.10.18,1.69,1.50,1.98,2.42
2018.10.19,1.70,1.50,1.99,2.43
2018.10.22,1.70,1.53,2.01,2.45
2018.10.23,1.70,1.54,1.99,2.43
2018.10.24,1.70,1.56,2.01,2.45
2018.10.25,1.70,1.54,1.98,2.43
2018.10.26,1.70,1.53,1.97,2.41
2018.10.29,1.70,1.49,1.89,2.34
2018.10.30,1.70,1.49,1.93,2.38
2018.10.31,1.70,1.57,1.94,2.39
2018.11.01,1.70,1.51,1.94,2.39
2018.11.02,1.70,1.45,1.98,2.43
2018.11.05,1.70,1.47,1.98,2.43
2018.11.06,1.70,1.44,1.98,2.44
2018.11.07,1.70,1.48,1.96,2.42
2018.11.08,1.70,1.48,1.97,2.42
2018.11.09,1.70,1.49,1.96,2.42
2018.11.12,1.70,1.50,1.95,2.41
2018.11.13,1.70,1.51,1.94,2.40
2018.11.14,1.70,1.50,1.92,2.39
2018.11.15,1.70,1.51,1.93,2.41
2018.11.16,1.70,1.52,1.95,2.41
2018.11.19,1.70,1.51,1.94,2.41
2018.11.20,1.70,1.52,1.94,2.41
2018.11.21,1.70,1.50,1.95,2.41
2018.11.22,1.70,1.53,1.94,2.41
2018.11.23,1.70,1.52,1.91,2.39
2018.11.26,1.70,1.52,1.91,2.39
2018.11.27,1.70,1.49,1.91,2.38
2018.11.28,1.70,1.48,1.92,2.39
2018.11.29,1.70,1.49,1.89,2.36
2018.11.30,1.90,1.76,1.90,2.37
2018.12.03,1.90,1.74,1.92,2.39
2018.12.04,1.90,1.68,1.91,2.38
2018.12.05,1.90,1.73,1.90,2.37
2018.12.06,1.90,1.71,1.84,2.34
2018.12.07,1.90,1.75,1.83,2.31
2018.12.10,1.90,1.76,1.80,2.29
2018.12.11,1.90,1.76,1.79,2.28
2018.12.12,1.90,1.77,1.80,2.29
2018.12.13,1.90,1.75,1.80,2.29
2018.12.14,1.90,1.76,1.78,2.28
2018.12.17,1.90,1.76,1.80,2.28
2018.12.18,1.90,1.75,1.80,2.28
2018.12.19,1.90,1.75,1.78,2.27
2018.12.20,1.90,1.77,1.80,2.28
2018.12.21,1.90,1.78,1.84,2.31
2018.12.24,1.90,1.77,1.85,2.31
2018.12.26,1.92,1.78,1.81,2.28
2018.12.27,1.92,1.82,1.81,2.28
2018.12.28,1.93,1.82,1.82,2.29
2018.12.31,1.93,1.89,1.82,2.29
2019.01.02,1.93,1.83,1.80,2.27
2019.01.03,1.92,1.77,1.80,2.27
2019.01.04,1.86,1.75,1.80,2.26
2019.01.07,1.86,1.74,1.81,2.27
2019.01.08,1.86,1.74,1.81,2.27
2019.01.09,1.86,1.73,1.81,2.27
2019.01.10,1.86,1.75,1.80,2.25
2019.01.11,1.86,1.75,1.80,2.26
2019.01.14,1.86,1.73,1.80,2.26
2019.01.15,1.86,1.74,1.80,2.26
2019.01.16,1.86,1.75,1.80,2.26
2019.01.17,1.86,1.75,1.80,2.26
2019.01.18,1.86,1.75,1.81,2.27
2019.01.21,1.86,1.76,1.82,2.27
2019.01.22,1.86,1.77,1.80,2.26
2019.01.23,1.86,1.78,1.80,2.26
2019.01.24,1.86,1.75,1.81,2.26
2019.01.25,,1.76,,
2019.01.28,1.86,1.76,1.82,2.27
2019.01.29,1.86,1.74,1.82,2.27
2019.01.30,1.86,1.74,1.83,2.27
2019.01.31,1.86,1.81,1.81,2.26
2019.02.01,1.86,1.74,1.80,2.25
2019.02.07,1.86,1.75,1.80,2.25
2019.02.08,1.86,1.75,1.79,2.23
2019.02.11,1.86,1.74,1.78,2.23
2019.02.12,1.86,1.75,1.80,2.24
2019.02.13,1.86,1.74,1.80,2.25
2019.02.14,1.86,1.76,1.79,2.24
2019.02.15,1.86,1.77,1.78,2.23
2019.02.18,1.87,1.78,1.80,2.25
2019.02.19,1.88,1.76,1.80,2.25
2019.02.20,1.89,1.75,1.80,2.25
2019.02.21,1.89,1.76,1.81,2.26
2019.02.22,1.89,1.76,1.81,2.26
2019.02.25,1.89,1.77,1.82,2.27
2019.02.26,1.89,1.76,1.82,2.26
2019.02.27,1.89,1.77,1.81,2.25
2019.02.28,1.89,1.80,1.81,2.26
2019.03.04,1.89,1.76,1.83,2.28
2019.03.05,1.89,1.77,1.84,2.28
2019.03.06,1.89,1.75,1.83,2.28
2019.03.07,1.89,1.76,1.82,2.27
2019.03.08,1.89,1.78,1.80,2.26
2019.03.11,1.89,1.77,1.81,2.26
2019.03.12,1.89,1.76,1.81,2.26
2019.03.13,1.89,1.78,1.80,2.25
2019.03.14,1.89,1.75,1.79,2.25
2019.03.15,1.90,1.73,1.80,2.26
2019.03.18,1.90,1.76,1.81,2.26
2019.03.19,1.90,1.74,1.81,2.26
2019.03.20,1.90,1.74,1.81,2.27
2019.03.21,1.90,1.74,1.79,2.25
2019.03.22,1.90,1.75,1.80,2.25
2019.03.25,1.90,1.75,1.77,2.23
2019.03.26,1.90,1.77,1.76,2.22
2019.03.27,1.90,1.74,1.72,2.19
2019.03.28,1.90,1.76,1.68,2.15
2019.03.29,1.90,1.81,1.69,2.16
2019.04.01,1.90,1.75,1.73,2.20
2019.04.02,1.89,1.75,1.71,2.18
2019.04.03,1.87,1.70,1.72,2.19
2019.04.04,1.87,1.72,1.72,2.19
2019.04.05,1.86,1.75,1.74,2.21
2019.04.08,1.86,1.76,1.72,2.20
2019.04.09,1.86,1.77,1.73,2.20
2019.04.10,1.86,1.75,1.73,2.20
2019.04.11,1.86,1.78,1.73,2.20
2019.04.12,1.86,1.76,1.73,2.20
2019.04.15,1.86,1.77,1.76,2.23
2019.04.16,1.86,1.76,1.77,2.23
2019.04.17,1.86,1.73,1.78,2.25
2019.04.18,1.86,1.72,1.74,2.22
2019.04.19,1.86,1.75,1.76,2.23
2019.04.22,1.85,1.74,1.77,2.24
2019.04.23,1.85,1.75,1.77,2.24
2019.04.24,1.85,1.73,1.75,2.22
2019.04.25,1.85,1.73,1.72,2.20
2019.04.26,1.84,1.73,1.72,2.19
2019.04.29,1.84,1.73,1.71,2.18
2019.04.30,1.84,1.79,1.70,2.17
2019.05.02,1.84,1.75,1.73,2.20
2019.05.03,1.84,1.74,1.74,2.20
2019.05.07,1.84,1.73,1.72,2.19
2019.05.08,1.84,1.73,1.72,2.18
2019.05.09,1.84,1.73,1.71,2.18
2019.05.10,1.84,1.74,1.72,2.19
2019.05.13,1.84,1.75,1.72,2.19
2019.05.14,1.84,1.73,1.71,2.18
2019.05.15,1.84,1.76,1.71,2.18
2019.05.16,1.84,1.75,1.68,2.15
2019.05.17,1.84,1.74,1.67,2.15
2019.05.20,1.84,1.76,1.68,2.16
2019.05.21,1.84,1.73,1.66,2.14
2019.05.22,1.84,1.73,1.70,2.14
2019.05.23,1.84,1.74,1.65,2.13
2019.05.24,1.84,1.73,1.64,1.94
2019.05.27,1.84,1.75,1.65,2.13
2019.05.28,1.84,1.75,1.65,2.13
2019.05.29,1.84,1.75,1.62,2.10
2019.05.30,1.84,1.76,1.63,2.11
2019.05.31,1.84,1.79,1.59,2.08
2019.06.03,1.82,1.77,1.58,2.07
2019.06.04,1.82,1.75,1.57,2.07
2019.06.05,1.82,1.73,1.54,2.05
2019.06.07,1.82,1.77,1.54,2.05
2019.06.10,1.82,1.75,1.53,2.05
2019.06.11,1.82,1.75,1.54,2.05
2019.06.12,1.82,1.75,1.47,2.00
2019.06.13,1.81,1.75,1.48,2.00
2019.06.14,1.81,1.74,1.47,1.99
2019.06.17,1.80,1.76,1.49,2.01
2019.06.18,1.80,1.75,1.49,2.01
2019.06.19,1.80,1.76,1.48,2.00
2019.06.20,1.80,1.75,1.42,1.94
2019.06.21,1.80,1.74,1.44,1.95
2019.06.24,1.79,1.75,1.44,1.95
2019.06.25,1.79,1.75,1.48,1.97
2019.06.26,1.78,1.76,1.50,1.98
2019.06.27,1.78,1.77,1.49,1.98
2019.06.28,1.78,1.83,1.47,1.98
2019.07.01,1.78,1.75,1.48,1.97
2019.07.02,1.78,1.73,1.46,1.96
2019.07.03,1.78,1.73,1.43,1.93
2019.07.04,1.78,1.73,1.42,1.92
2019.07.05,1.78,1.73,1.42,1.92
2019.07.08,1.78,1.73,1.42,1.92
2019.07.09,1.78,1.69,1.42,1.92
2019.07.10,1.78,1.74,1.44,1.94
2019.07.11,1.78,1.75,1.42,1.92
2019.07.12,1.78,1.74,1.42,1.93
2019.07.15,1.78,1.73,1.43,1.94
2019.07.16,1.78,1.72,1.43,1.93
2019.07.17,1.73,1.72,1.40,1.90
2019.07.18,1.61,1.50,1.35,1.85
2019.07.19,1.59,1.49,1.32,1.83
2019.07.22,1.59,1.48,1.33,1.84
2019.07.23,1.59,1.48,1.34,1.84
2019.07.24,1.56,1.48,1.32,1.83
2019.07.25,1.54,1.50,1.30,1.81
2019.07.26,1.53,1.51,1.31,1.82
2019.07.29,1.53,1.50,1.31,1.82
2019.07.30,1.52,1.52,1.30,1.81
2019.07.31,1.50,1.56,1.29,1.80
2019.08.01,1.50,1.51,1.31,1.82
2019.08.02,1.50,1.48,1.26,1.77
2019.08.05,1.50,1.49,1.17,1.69
2019.08.06,1.49,1.49,1.16,1.69
2019.08.07,1.49,1.49,1.15,1.68
2019.08.08,1.49,1.49,1.17,1.69
2019.08.09,1.49,1.50,1.19,1.71
2019.08.12,1.49,1.52,1.18,1.71
2019.08.13,1.49,1.52,1.15,1.68
2019.08.14,1.49,1.52,1.15,1.49
2019.08.16,1.49,1.52,1.10,1.63
2019.08.19,1.49,1.51,1.09,1.63
2019.08.20,1.49,1.51,1.10,1.64
2019.08.21,1.49,1.51,1.16,1.69
2019.08.22,1.49,1.52,1.13,1.66
2019.08.23,1.49,1.53,1.17,1.69
2019.08.26,1.49,1.53,1.12,1.65
2019.08.27,1.49,1.53,1.17,1.70
2019.08.28,1.49,1.51,1.18,1.70
2019.08.29,1.49,1.51,1.17,1.69
2019.08.30,1.49,1.54,1.17,1.69
2019.09.02,1.49,1.50,1.23,1.74
2019.09.03,1.49,1.50,1.23,1.73
2019.09.04,1.50,1.49,1.24,1.74
2019.09.05,1.53,1.50,1.26,1.76
2019.09.06,1.54,1.53,1.27,1.77
2019.09.09,1.54,1.56,1.24,1.74
2019.09.10,1.54,1.51,1.24,1.75
2019.09.11,1.54,1.49,1.26,1.76
2019.09.16,1.54,1.52,1.35,1.85
2019.09.17,1.54,1.52,1.32,1.82
2019.09.18,1.54,1.50,1.31,1.82
2019.09.19,1.55,1.50,1.33,1.84
2019.09.20,1.55,1.51,1.33,1.84
2019.09.23,1.55,1.51,1.33,1.84
2019.09.24,1.55,1.51,1.33,1.83
2019.09.25,1.55,1.53,1.30,1.81
2019.09.26,1.55,1.53,1.30,1.81
2019.09.27,1.55,1.54,1.30,1.81
2019.09.30,1.55,1.58,1.30,1.80
2019.10.01,1.55,1.55,1.32,1.82
2019.10.02,1.55,1.51,1.30,1.81
2019.10.04,1.55,1.52,1.21,1.72
2019.10.07,1.55,1.46,1.23,1.74
2019.10.08,1.55,1.48,1.26,1.77
2019.10.10,1.55,1.51,1.28,1.78
2019.10.11,1.55,1.55,1.28,1.79
2019.10.14,1.55,1.53,1.28,1.79
2019.10.15,1.55,1.52,1.28,1.79
2019.10.16,1.36,1.28,1.32,1.83
2019.10.17,1.36,1.25,1.38,1.88
2019.10.18,1.36,1.25,1.38,1.88
2019.10.21,1.36,1.25,1.41,1.91
2019.10.22,1.36,1.24,1.38,1.89
2019.10.23,1.36,1.24,1.39,1.89
2019.10.24,1.37,1.23,1.40,1.91
2019.10.25,1.37,1.24,1.44,1.94
2019.10.28,1.44,1.54,1.52,2.02
2019.10.29,1.44,1.24,1.50,1.99
2019.10.30,1.44,1.26,1.48,1.98
2019.10.31,1.44,1.29,1.47,1.97
2019.11.01,1.44,1.25,1.47,1.98
2019.11.04,1.46,1.25,1.55,2.05
2019.11.05,1.49,1.25,1.52,2.03
2019.11.06,1.50,1.24,1.53,2.03
2019.11.07,1.52,1.26,1.54,2.05
2019.11.08,1.52,1.28,1.52,2.02
2019.11.11,1.53,1.30,1.50,2.01
2019.11.12,1.53,1.32,1.56,2.06
2019.11.13,1.53,1.32,1.51,2.02
2019.11.14,1.53,1.30,1.52,2.02
2019.11.15,1.53,1.30,1.51,2.02
2019.11.18,1.53,1.30,1.52,2.02
2019.11.19,1.53,1.29,1.49,2.00
2019.11.20,1.53,1.30,1.45,1.97
2019.11.21,1.53,1.29,1.46,1.98
2019.11.22,1.53,1.29,1.46,1.97
2019.11.25,1.53,1.27,1.48,1.99
2019.11.26,1.53,1.27,1.48,1.99
2019.11.27,1.53,1.26,1.46,1.98
2019.11.28,1.53,1.25,1.43,1.96
2019.11.29,1.53,1.28,1.39,1.92
2019.12.02,1.53,1.25,1.43,1.96
2019.12.03,1.53,1.24,1.49,1.99
2019.12.04,1.53,1.24,1.41,1.94
2019.12.05,1.53,1.25,1.42,1.96
2019.12.06,1.53,1.24,1.43,1.97
2019.12.09,1.53,1.26,1.41,1.96
2019.12.10,1.53,1.28,1.39,1.95
2019.12.11,1.53,1.26,1.38,1.94
2019.12.12,1.53,1.30,1.38,1.94
2019.12.13,1.53,1.30,1.40,1.96
2019.12.16,1.53,1.29,1.37,1.94
2019.12.17,1.53,1.28,1.36,1.93
2019.12.18,1.53,1.28,1.36,1.93
2019.12.19,1.53,1.29,1.38,1.95
2019.12.20,1.53,1.28,1.38,1.95
2019.12.23,1.53,1.29,1.38,1.95
2019.12.24,1.53,1.30,1.37,1.95
2019.12.26,1.53,1.31,1.37,1.94
2019.12.27,1.53,1.31,1.37,1.94
2019.12.30,1.53,1.31,1.36,1.94
2019.12.31,1.53,1.39,1.36,1.94
2020.01.02,1.53,1.30,1.33,1.91
2020.01.03,1.53,1.27,1.27,1.86
2020.01.06,1.49,1.29,1.28,1.86
2020.01.07,1.46,1.27,1.33,1.91
2020.01.08,1.46,1.25,1.36,1.94
2020.01.09,1.46,1.28,1.42,1.98
2020.01.10,1.46,1.28,1.43,1.99
2020.01.13,1.46,1.29,1.42,1.99
2020.01.14,1.46,1.27,1.39,1.97
2020.01.15,1.46,1.27,1.39,1.97
2020.01.16,1.46,1.27,1.43,2.00
2020.01.17,1.46,1.28,1.43,2.01
2020.01.20,1.46,1.28,1.46,2.03
2020.01.21,1.46,1.29,1.40,1.99
2020.01.22,1.46,1.28,1.43,2.02
2020.01.23,1.46,1.28,1.42,2.01
2020.01.28,1.46,1.26,1.35,1.94
2020.01.29,1.46,1.25,1.33,1.92
2020.01.30,1.43,1.24,1.30,1.90
2020.01.31,1.42,1.25,1.30,1.90
2020.02.03,1.42,1.22,1.29,1.88
2020.02.04,1.42,1.22,1.33,1.92
2020.02.05,1.42,1.23,1.31,1.90
2020.02.06,1.42,1.23,1.31,1.90
2020.02.07,1.42,1.22,1.28,1.87
2020.02.10,1.42,1.24,1.30,1.89
2020.02.11,1.42,1.26,1.30,1.89
2020.02.12,1.42,1.26,1.30,1.89
2020.02.13,1.42,1.26,1.28,1.87
2020.02.14,1.42,1.24,1.33,1.91
2020.02.17,1.42,1.24,1.32,1.91
2020.02.18,1.42,1.23,1.27,1.86
2020.02.19,1.42,1.24,1.28,1.88
2020.02.20,1.41,1.23,1.23,1.83
2020.02.21,1.41,1.23,1.18,1.78
2020.02.24,1.41,1.24,1.14,1.74
2020.02.25,1.41,1.25,1.17,1.77
2020.02.26,1.41,1.25,1.14,1.73
2020.02.27,1.41,1.23,1.19,1.79
2020.02.28,1.41,1.26,1.10,1.71
2020.03.02,1.41,1.26,1.13,1.73
2020.03.03,1.41,1.26,1.11,1.72
2020.03.04,1.40,1.25,1.03,1.64
2020.03.05,1.40,1.25,1.05,1.67
2020.03.06,1.40,1.24,1.08,1.69
2020.03.09,1.40,1.26,1.04,1.66
2020.03.10,1.40,1.25,1.08,1.71
2020.03.11,1.40,1.24,1.09,1.71
2020.03.12,1.39,1.25,1.06,1.71
2020.03.13,1.39,1.25,1.15,1.81
2020.03.16,1.39,1.27,1.10,1.77
2020.03.17,1.02,0.76,1.03,1.74
2020.03.18,1.02,0.73,1.05,1.77
2020.03.19,1.02,0.72,1.19,1.95
2020.03.20,1.02,0.73,1.11,1.95
2020.03.23,1.02,0.73,1.15,2.01
2020.03.24,1.07,0.72,1.13,2.01
2020.03.25,1.10,0.73,1.13,2.03
2020.03.26,1.10,0.73,1.07,2.04
2020.03.27,1.10,0.75,1.06,2.04
2020.03.30,1.10,0.76,1.10,2.07
2020.03.31,1.10,0.80,1.07,2.08
2020.04.01,1.10,0.76,1.09,2.09
2020.04.02,1.10,0.74,1.05,2.09
2020.04.03,1.10,0.73,1.06,2.10
2020.04.06,1.10,0.75,1.05,2.10
2020.04.07,1.10,0.74,1.04,2.10
2020.04.08,1.10,0.73,1.02,2.09
2020.04.09,1.10,0.73,0.98,2.09
2020.04.10,1.10,0.73,0.97,2.09
2020.04.13,1.10,0.75,0.99,2.12
2020.04.14,1.10,0.74,0.99,2.12
2020.04.16,1.10,0.73,0.98,2.12
2020.04.17,1.10,0.74,1.00,2.14
2020.04.20,1.10,0.75,1.01,2.15
2020.04.21,1.10,0.75,1.03,2.18
2020.04.22,1.10,0.74,1.04,2.20
2020.04.23,1.10,0.74,1.03,2.20
2020.04.24,1.10,0.74,1.01,2.20
2020.04.27,1.10,0.73,1.02,2.21
2020.04.28,1.10,0.73,1.03,2.22
2020.04.29,1.10,0.76,1.00,2.21
2020.05.04,1.10,,0.97,2.20
2020.05.06,1.10,0.72,0.96,2.20
2020.05.07,1.08,0.71,0.94,2.19
2020.05.08,1.08,0.72,0.91,2.18
2020.05.11,1.05,0.73,0.92,2.19
2020.05.12,1.05,0.73,0.88,2.17
2020.05.13,1.05,0.72,0.85,2.15
2020.05.14,1.05,0.72,0.86,2.17
2020.05.15,1.05,0.71,0.87,2.17
2020.05.18,1.05,0.71,0.88,2.18
2020.05.19,1.02,0.73,0.87,2.18
2020.05.20,1.02,0.72,0.86,2.18
2020.05.21,,0.73,,
2020.05.22,1.02,0.72,0.83,2.16
2020.05.25,1.02,0.72,0.81,2.15
2020.05.26,1.02,0.72,0.83,2.17
2020.05.27,1.02,0.74,0.86,2.19
2020.05.28,0.81,0.49,0.81,2.15
2020.05.29,0.81,0.49,0.82,2.15
2020.06.01,0.81,0.49,0.83,2.16
2020.06.02,0.81,0.47,0.85,2.18
2020.06.03,0.81,0.47,0.86,2.19
2020.06.04,0.80,0.46,0.88,2.21
2020.06.05,0.79,0.47,0.84,2.22
2020.06.08,0.79,0.46,0.90,2.22
2020.06.09,0.79,0.50,0.86,2.20
2020.06.10,0.79,0.49,0.84,2.20
2020.06.11,0.79,0.49,0.83,2.20
2020.06.12,0.79,0.46,0.84,2.21
2020.06.15,0.79,0.46,0.86,2.22
2020.06.16,0.79,0.46,0.86,2.22
2020.06.17,0.79,0.47,0.87,2.24
2020.06.18,0.79,0.46,0.84,2.22
2020.06.19,0.79,0.46,0.84,2.23
2020.06.22,0.79,0.47,0.84,2.23
2020.06.23,0.79,0.47,0.82,2.22
2020.06.24,0.79,0.48,0.81,2.22
2020.06.25,0.79,0.47,0.81,2.22
2020.06.26,0.79,0.50,0.81,2.22
2020.06.29,0.79,0.49,0.84,2.24
2020.06.30,0.79,0.57,0.84,2.25
2020.07.01,0.79,0.48,0.84,2.25
2020.07.02,0.79,0.47,0.83,2.23
2020.07.03,0.79,0.50,0.83,2.23
2020.07.06,0.79,0.49,0.85,2.24
2020.07.07,0.79,0.45,0.84,2.23
2020.07.08,0.79,0.48,0.83,2.23
2020.07.09,0.79,0.48,0.84,2.23
2020.07.10,0.79,0.49,0.84,2.23
2020.07.13,0.79,0.50,0.86,2.24
2020.07.14,0.79,0.48,0.85,2.24
2020.07.15,0.79,0.47,0.84,2.24
2020.07.16,0.79,0.49,0.82,2.22
2020.07.17,0.79,0.46,0.81,2.21
2020.07.20,0.79,0.44,0.80,2.20
2020.07.21,0.79,0.46,0.81,2.21
2020.07.22,0.79,0.45,0.81,2.20
2020.07.23,0.78,0.46,0.79,2.19
2020.07.24,0.78,0.48,0.79,2.18
2020.07.27,0.78,0.49,0.80,2.18
2020.07.28,0.78,0.47,0.81,2.19
2020.07.29,0.78,0.48,0.81,2.19
2020.07.30,0.78,0.49,0.79,2.18
2020.07.31,0.78,0.51,0.79,2.17
2020.08.03,0.78,0.51,0.79,2.17
2020.08.04,0.76,0.50,0.80,2.17
2020.08.05,0.76,0.48,0.79,2.16
2020.08.06,0.76,0.49,0.80,2.17
2020.08.07,0.75,0.50,0.81,2.17
2020.08.10,0.74,0.47,0.83,2.19
2020.08.11,0.73,0.47,0.81,2.18
2020.08.12,0.70,0.49,0.82,2.19
2020.08.13,0.67,0.49,0.81,2.18
2020.08.14,0.65,0.52,0.82,2.19
2020.08.18,0.64,0.52,0.81,2.18
2020.08.19,0.63,0.51,0.80,2.17
2020.08.20,0.63,0.50,0.81,2.18
2020.08.21,0.63,0.53,0.85,2.20
2020.08.24,0.63,0.53,0.82,2.18
2020.08.25,0.63,0.52,0.82,2.18
2020.08.26,0.63,0.53,0.83,2.19
2020.08.27,0.63,0.50,0.81,2.18
2020.08.28,0.63,0.49,0.89,2.24
2020.08.31,0.63,0.55,0.94,2.26
2020.09.01,0.63,0.52,0.97,2.29
2020.09.02,0.63,0.49,0.92,2.26
2020.09.03,0.63,0.48,0.91,2.26
2020.09.04,0.63,0.48,0.92,2.26
2020.09.07,0.63,0.49,0.97,2.28
2020.09.08,0.63,0.43,0.94,2.26
2020.09.09,0.63,0.48,0.91,2.24
2020.09.10,0.63,0.47,0.91,2.24
2020.09.11,0.63,0.49,0.92,2.25
2020.09.14,0.63,0.47,0.91,2.24
2020.09.15,0.63,0.46,0.90,2.23
2020.09.16,0.63,0.46,0.91,2.23
2020.09.17,0.63,0.46,0.91,2.23
2020.09.18,0.63,0.47,0.90,2.23
2020.09.21,0.63,0.46,0.90,2.23
2020.09.22,0.63,0.49,0.89,2.22
2020.09.23,0.63,0.47,0.88,2.21
2020.09.24,0.63,0.49,0.85,2.20
2020.09.25,0.63,0.48,0.85,2.20
2020.09.28,0.63,0.48,0.84,2.19
2020.09.29,0.63,0.55,0.84,2.19
2020.10.05,0.63,0.47,0.88,2.22
2020.10.06,0.63,0.46,0.90,2.24
2020.10.07,0.63,0.48,0.91,2.24
2020.10.08,0.63,0.53,0.90,2.24
2020.10.12,0.63,0.54,0.92,2.25
2020.10.13,0.63,0.54,0.92,2.24
2020.10.14,0.63,0.50,0.90,2.23
2020.10.15,,0.47,,
2020.10.16,0.63,0.47,0.88,2.23
2020.10.19,0.63,0.48,0.89,2.22
2020.10.20,0.63,0.49,0.91,2.24
2020.10.21,0.63,0.52,0.93,2.25
2020.10.22,0.63,0.53,0.92,2.24
2020.10.23,0.63,0.55,0.91,2.23
2020.10.26,0.63,0.56,0.90,2.23
2020.10.27,0.63,0.56,0.91,2.23
2020.10.28,0.63,0.49,0.91,2.23
2020.10.29,0.63,0.48,0.92,2.24
2020.10.30,0.63,0.52,0.93,2.24
2020.11.02,0.63,0.48,0.97,2.27
2020.11.03,0.67,0.47,0.98,2.27
2020.11.04,0.67,0.46,0.95,2.25
2020.11.05,0.67,0.46,0.92,2.23
2020.11.06,0.66,0.51,0.94,2.24
2020.11.09,0.66,0.50,0.95,2.25
2020.11.10,0.66,0.49,0.97,2.26
2020.11.11,0.66,0.48,0.98,2.27
2020.11.12,0.66,0.48,0.96,2.25
2020.11.13,0.66,0.48,0.96,2.25
2020.11.16,0.66,0.48,0.97,2.25
2020.11.17,0.66,0.49,0.96,2.25
2020.11.18,0.66,0.48,0.94,2.23
2020.11.19,0.66,0.49,0.95,2.23
2020.11.20,0.66,0.49,0.96,2.23
2020.11.23,0.66,0.51,0.95,2.21
2020.11.24,0.66,0.52,0.96,2.22
2020.11.25,0.66,0.51,0.97,2.23
2020.11.26,0.66,0.53,0.98,2.24
2020.11.27,0.66,0.52,0.97,2.23
2020.11.30,0.66,0.60,0.98,2.23
2020.12.01,0.66,0.51,0.98,2.23
2020.12.02,0.66,0.48,0.98,2.23
2020.12.03,0.66,0.48,0.97,2.22
2020.12.04,0.66,0.48,0.96,2.22
2020.12.07,0.66,0.46,0.96,2.21
2020.12.08,0.66,0.45,0.95,2.21
2020.12.09,0.66,0.48,0.96,2.21
2020.12.10,0.66,0.49,0.97,2.21
2020.12.11,0.66,0.50,0.98,2.21
2020.12.14,0.66,0.50,0.98,2.21
2020.12.15,0.66,0.49,0.97,2.21
2020.12.16,0.66,0.49,0.98,2.22
2020.12.17,0.66,0.48,0.99,2.22
2020.12.18,0.66,0.48,0.99,2.22
2020.12.21,0.66,0.51,0.95,2.20
2020.12.22,0.66,0.52,0.94,2.19
2020.12.23,0.66,0.56,0.93,2.17
2020.12.24,0.66,0.55,0.95,2.19
2020.12.28,0.66,0.55,0.95,2.19
2020.12.29,0.66,0.54,0.97,2.20
2020.12.30,0.66,0.57,0.97,2.20
2020.12.31,0.66,0.61,0.97,2.20
2021.01.04,0.66,0.53,0.95,2.19
2021.01.05,0.66,0.48,0.93,2.17
2021.01.06,0.66,0.48,0.95,2.17
2021.01.07,0.66,0.49,0.96,2.17
2021.01.08,0.66,0.48,0.97,2.17
2021.01.11,0.66,0.51,0.96,2.16
2021.01.12,0.66,0.48,0.98,2.16
2021.01.13,0.67,0.49,0.97,2.15
2021.01.14,0.67,0.49,0.98,2.15
2021.01.15,0.67,0.50,0.97,2.14
2021.01.18,0.69,0.51,0.97,2.13
2021.01.19,0.69,0.48,0.97,2.13
2021.01.20,0.69,0.48,0.97,2.12
2021.01.21,0.69,0.48,0.97,2.12
2021.01.22,0.69,0.49,0.99,2.12
2021.01.25,0.69,0.48,1.00,2.12
2021.01.26,0.69,0.51,1.00,2.12
2021.01.27,0.70,0.45,0.98,2.10
2021.01.28,0.70,0.46,0.97,2.09
2021.01.29,0.70,0.52,0.97,2.09
2021.02.01,0.70,0.49,0.99,2.09
2021.02.02,0.73,0.47,0.98,2.06
2021.02.03,0.73,0.45,0.97,2.06
2021.02.04,0.73,0.47,0.98,2.06
2021.02.05,0.73,0.46,0.98,2.06
2021.02.08,0.73,0.48,1.00,2.07
2021.02.09,0.73,0.49,0.99,2.05
